relative_path,mean_lad
./20181121_depthmap_0024_0556_no_lad.tif,0.249149019607843
./20181121_depthmap_0024_0557_no_lad.tif,0.050263137254902
./20181121_depthmap_0025_0556_no_lad.tif,0.104872941176471
./20181121_depthmap_0025_0557_no_lad.tif,0.157142352941176
./20181121_depthmap_0026_0556_no_lad.tif,0.040423921568628
./20181121_depthmap_0027_0555_no_lad.tif,0.004088901960784
./20181121_depthmap_0027_0556_no_lad.tif,0.043392941176471
./20181121_depthmap_0028_0555_no_lad.tif,0.080323529411765
./20181121_depthmap_0028_0556_no_lad.tif,0.016115019607843
./20181121_depthmap_0029_0555_no_lad.tif,0.029556156862745
./20181121_depthmap_0030_0555_no_lad.tif,0.307147450980392
./20181121_depthmap_0031_0554_no_lad.tif,0.626874509803922
./20181121_depthmap_0031_0555_no_lad.tif,0.424764705882353
./20181121_depthmap_0032_0554_no_lad.tif,0.874807843137255
./20181121_depthmap_0033_0554_no_lad.tif,0.857807843137255
./20181121_depthmap_0034_0554_no_lad.tif,0.773274509803922
./20181121_depthmap_0035_0553_no_lad.tif,0
./20181121_depthmap_0035_0554_no_lad.tif,0.508082352941177
./20181121_depthmap_0036_0553_no_lad.tif,0
./20181121_depthmap_0037_0553_no_lad.tif,0
./20181121_depthmap_0037_0554_no_lad.tif,0.025214823529412
./20181121_depthmap_0038_0552_no_lad.tif,0
./20181121_depthmap_0038_0553_no_lad.tif,0
./20181121_depthmap_0038_0554_no_lad.tif,0
./20181121_depthmap_0039_0552_no_lad.tif,0
./20181121_depthmap_0039_0553_no_lad.tif,0
./20181121_depthmap_0040_0552_no_lad.tif,0
./20181121_depthmap_0040_0553_no_lad.tif,0
./20181121_depthmap_0041_0552_no_lad.tif,0
./20181121_depthmap_0041_0553_no_lad.tif,0
./20181121_depthmap_0042_0551_no_lad.tif,0.017659960784314
./20181121_depthmap_0042_0552_no_lad.tif,0
./20181121_depthmap_0043_0551_no_lad.tif,0.058316862745098
./20181121_depthmap_0043_0552_no_lad.tif,0.075676078431373
./20181121_depthmap_0044_0551_no_lad.tif,0.165654117647059
./20181121_depthmap_0045_0550_no_lad.tif,0
./20181121_depthmap_0045_0551_no_lad.tif,0.094626274509804
./20181121_depthmap_0046_0550_no_lad.tif,0.00502631372549
./20181121_depthmap_0046_0551_no_lad.tif,0.020745607843137
./20181121_depthmap_0047_0550_no_lad.tif,0.039045960784314
./20181121_depthmap_0047_0551_no_lad.tif,0.011856901960784
./20181121_depthmap_0048_0549_no_lad.tif,0.060594117647059
./20181121_depthmap_0048_0550_no_lad.tif,0.000446349019608
./20181121_depthmap_0049_0549_no_lad.tif,0.090298823529412
./20181121_depthmap_0049_0550_no_lad.tif,0.018489490196079
./20181121_depthmap_0050_0549_no_lad.tif,0.189174901960784
./20181121_depthmap_0051_0549_no_lad.tif,0.742494117647059
./20181121_depthmap_0052_0548_no_lad.tif,0.472819607843137
./20181121_depthmap_0053_0548_no_lad.tif,0.605466666666667
./20181121_depthmap_0054_0548_no_lad.tif,0.887501960784314
./20181121_depthmap_0055_0547_no_lad.tif,0.939654901960784
./20181121_depthmap_0055_0548_no_lad.tif,0.350369803921569
./20181121_depthmap_0056_0547_no_lad.tif,0.736090196078431
./20181121_depthmap_0056_0548_no_lad.tif,0.484725490196079
./20181121_depthmap_0057_0547_no_lad.tif,0.370859215686275
./20181121_depthmap_0057_0548_no_lad.tif,0.440972549019608
./20181121_depthmap_0058_0546_no_lad.tif,0.060403137254902
./20181121_depthmap_0058_0547_no_lad.tif,0.129480392156863
./20181121_depthmap_0059_0546_no_lad.tif,0.000252285098039
./20181121_depthmap_0059_0547_no_lad.tif,0.081488235294118
./20181121_depthmap_0060_0546_no_lad.tif,0.00407537254902
./20181121_depthmap_0061_0545_no_lad.tif,0.640239215686275
./20181121_depthmap_0061_0546_no_lad.tif,0.098585098039216
./20181121_depthmap_0062_0545_no_lad.tif,0.293873333333333
./20181121_depthmap_0062_0546_no_lad.tif,0.20630862745098
./20181121_depthmap_0063_0545_no_lad.tif,0.028741098039216
./20181121_depthmap_0064_0544_no_lad.tif,0.124172941176471
./20181121_depthmap_0064_0545_no_lad.tif,0.045566666666667
./20181121_depthmap_0065_0544_no_lad.tif,0.548760784313725
./20181121_depthmap_0065_0545_no_lad.tif,0.382599607843137
./20181121_depthmap_0066_0544_no_lad.tif,0.69423137254902
./20181121_depthmap_0066_0545_no_lad.tif,0.648843137254902
./20181121_depthmap_0067_0544_no_lad.tif,0.338896470588235
./20181121_depthmap_0068_0543_no_lad.tif,0.035824470588235
./20181121_depthmap_0068_0544_no_lad.tif,0
./20181121_depthmap_0069_0543_no_lad.tif,0.012070862745098
./20181121_depthmap_0070_0543_no_lad.tif,0.016767254901961
./20181121_depthmap_0071_0542_no_lad.tif,0.760133333333333
./20181121_depthmap_0071_0543_no_lad.tif,0.284209019607843
./20181121_depthmap_0072_0542_no_lad.tif,0.636105882352941
./20181121_depthmap_0072_0543_no_lad.tif,0.3795
./20181121_depthmap_0073_0542_no_lad.tif,0.182110980392157
./20181121_depthmap_0074_0541_no_lad.tif,0.091169411764706
./20181121_depthmap_0074_0542_no_lad.tif,0.020163411764706
./20181121_depthmap_0075_0541_no_lad.tif,0.037784549019608
./20181121_depthmap_0076_0541_no_lad.tif,0.063032549019608
./20181121_depthmap_0077_0541_no_lad.tif,0.346096470588235
./20181121_depthmap_0078_0540_no_lad.tif,0.141066274509804
./20181121_depthmap_0078_0541_no_lad.tif,0.206430588235294
./20181121_depthmap_0079_0540_no_lad.tif,0.202837254901961
./20181121_depthmap_0079_0541_no_lad.tif,0.129232941176471
./20181121_depthmap_0080_0539_no_lad.tif,0.035342235294118
./20181121_depthmap_0080_0540_no_lad.tif,0
./20181121_depthmap_0081_0540_no_lad.tif,7.76262745098039E-05
./20181121_depthmap_0081_0541_no_lad.tif,0.003659450980392
./20181121_depthmap_0082_0540_no_lad.tif,0.075666274509804
./20181121_depthmap_0083_0538_no_lad.tif,0.699858823529412
./20181121_depthmap_0083_0539_no_lad.tif,0.038696666666667
./20181121_depthmap_0083_0540_no_lad.tif,0.346716470588235
./20181121_depthmap_0084_0538_no_lad.tif,0.067418431372549
./20181121_depthmap_0084_0539_no_lad.tif,0.102983921568627
./20181121_depthmap_0085_0538_no_lad.tif,0.239717647058823
./20181121_depthmap_0085_0539_no_lad.tif,0.571639215686275
./20181121_depthmap_0086_0539_no_lad.tif,0.726039215686274
./20181121_depthmap_0087_0537_no_lad.tif,0.007889882352941
./20181121_depthmap_0087_0538_no_lad.tif,0.193696862745098
./20181121_depthmap_0087_0539_no_lad.tif,0.9942
./20181121_depthmap_0088_0537_no_lad.tif,0.375167450980392
./20181121_depthmap_0089_0537_no_lad.tif,0.851933333333333
./20181121_depthmap_0090_0537_no_lad.tif,0.381302352941176
./20181121_depthmap_0090_0538_no_lad.tif,0.310502352941176
./20181121_depthmap_0091_0536_no_lad.tif,0.759007843137255
./20181121_depthmap_0091_0537_no_lad.tif,0.25771568627451
./20181121_depthmap_0092_0536_no_lad.tif,0.206601960784314
./20181121_depthmap_0092_0537_no_lad.tif,0.066302745098039
./20181121_depthmap_0093_0536_no_lad.tif,0
./20181121_depthmap_0093_0537_no_lad.tif,0.000196490588235
./20181121_depthmap_0094_0535_no_lad.tif,0
./20181121_depthmap_0094_0536_no_lad.tif,0
./20181121_depthmap_0095_0535_no_lad.tif,0
./20181121_depthmap_0095_0536_no_lad.tif,0
./20181121_depthmap_0096_0535_no_lad.tif,0.035455764705882
./20181121_depthmap_0096_0536_no_lad.tif,0.016172392156863
./20181121_depthmap_0097_0534_no_lad.tif,0.048540784313726
./20181121_depthmap_0097_0535_no_lad.tif,0.045508235294118
./20181121_depthmap_0098_0534_no_lad.tif,0.094587450980392
./20181121_depthmap_0098_0535_no_lad.tif,0
./20181121_depthmap_0099_0534_no_lad.tif,0.013836862745098
./20181121_depthmap_0099_0535_no_lad.tif,0
./20181121_depthmap_0100_0533_no_lad.tif,0.025406509803922
./20181121_depthmap_0100_0534_no_lad.tif,0.010989450980392
./20181121_depthmap_0101_0533_no_lad.tif,0
./20181121_depthmap_0101_0534_no_lad.tif,0.019263921568628
./20181121_depthmap_0102_0533_no_lad.tif,0.010440705882353
./20181121_depthmap_0103_0533_no_lad.tif,0.029866666666667
./20181121_depthmap_0104_0532_no_lad.tif,0.680411764705882
./20181121_depthmap_0104_0533_no_lad.tif,0.484698039215686
./20181121_depthmap_0105_0532_no_lad.tif,0.990898039215686
./20181121_depthmap_0105_0533_no_lad.tif,0.92336862745098
./20181121_depthmap_0106_0532_no_lad.tif,0.965086274509804
./20181121_depthmap_0107_0531_no_lad.tif,0.19552862745098
./20181121_depthmap_0107_0532_no_lad.tif,0.555258823529412
./20181121_depthmap_0108_0531_no_lad.tif,0.990682352941176
./20181121_depthmap_0108_0532_no_lad.tif,0.995827450980392
./20181121_depthmap_0109_0531_no_lad.tif,1
./20181121_depthmap_0109_0532_no_lad.tif,0.95998431372549
./20181121_depthmap_0110_0530_no_lad.tif,0.971996078431373
./20181121_depthmap_0110_0531_no_lad.tif,0.813211764705882
./20181121_depthmap_0111_0530_no_lad.tif,0.962309803921569
./20181121_depthmap_0111_0531_no_lad.tif,0.964
./20181121_depthmap_0112_0530_no_lad.tif,1
./20181121_depthmap_0112_0531_no_lad.tif,0.991235294117647
./20181121_depthmap_0113_0529_no_lad.tif,0.889392156862745
./20181121_depthmap_0113_0530_no_lad.tif,0.829262745098039
./20181121_depthmap_0114_0529_no_lad.tif,0.970243137254902
./20181121_depthmap_0114_0530_no_lad.tif,0.096586274509804
./20181121_depthmap_0115_0529_no_lad.tif,0.997709803921569
./20181121_depthmap_0115_0530_no_lad.tif,0.135646274509804
./20181121_depthmap_0116_0529_no_lad.tif,0.954627450980392
./20181121_depthmap_0117_0528_no_lad.tif,0.939898039215686
./20181121_depthmap_0117_0529_no_lad.tif,0.812705882352941
./20181121_depthmap_0118_0528_no_lad.tif,0.998545098039216
./20181121_depthmap_0118_0529_no_lad.tif,0.993070588235294
./20181121_depthmap_0119_0528_no_lad.tif,0.985094117647059
./20181121_depthmap_0120_0527_no_lad.tif,0.898470588235294
./20181121_depthmap_0120_0528_no_lad.tif,0.812882352941177
./20181121_depthmap_0121_0527_no_lad.tif,0.968686274509804
./20181121_depthmap_0121_0528_no_lad.tif,0.960372549019608
./20181121_depthmap_0122_0527_no_lad.tif,0.99175294117647
./20181121_depthmap_0122_0528_no_lad.tif,0.984517647058823
./20181121_depthmap_0123_0527_no_lad.tif,0.943352941176471
./20181121_depthmap_0124_0527_no_lad.tif,0.802886274509804
./20181121_depthmap_0125_0526_no_lad.tif,0.991482352941176
./20181121_depthmap_0125_0527_no_lad.tif,0.98236862745098
./20181121_depthmap_0126_0526_no_lad.tif,0.987074509803922
./20181121_depthmap_0127_0525_no_lad.tif,0.902227450980392
./20181121_depthmap_0127_0526_no_lad.tif,0.593160784313726
./20181121_depthmap_0128_0525_no_lad.tif,0.984607843137255
./20181121_depthmap_0128_0526_no_lad.tif,0.98523137254902
./20181121_depthmap_0129_0525_no_lad.tif,0.983949019607843
./20181121_depthmap_0129_0526_no_lad.tif,0.98296862745098
./20181121_depthmap_0130_0525_no_lad.tif,0.784313725490196
./20181121_depthmap_0131_0524_no_lad.tif,0.934101960784314
./20181121_depthmap_0131_0525_no_lad.tif,0.853772549019608
./20181121_depthmap_0132_0524_no_lad.tif,0.987733333333333
./20181121_depthmap_0132_0525_no_lad.tif,0.970247058823529
./20181121_depthmap_0133_0524_no_lad.tif,0.949717647058823
./20181121_depthmap_0134_0523_no_lad.tif,0.989192156862745
./20181121_depthmap_0134_0524_no_lad.tif,0.836866666666667
./20181121_depthmap_0135_0523_no_lad.tif,0.998623529411765
./20181121_depthmap_0135_0524_no_lad.tif,0.944470588235294
./20181121_depthmap_0136_0523_no_lad.tif,0.97083137254902
./20181121_depthmap_0137_0522_no_lad.tif,0.983639215686275
./20181121_depthmap_0137_0523_no_lad.tif,0.863262745098039
./20181121_depthmap_0138_0522_no_lad.tif,0.997341176470588
./20181121_depthmap_0138_0523_no_lad.tif,0.945294117647059
./20181121_depthmap_0139_0522_no_lad.tif,0.994156862745098
./20181121_depthmap_0140_0521_no_lad.tif,0.934133333333333
./20181121_depthmap_0140_0522_no_lad.tif,0.752043137254902
./20181121_depthmap_0141_0521_no_lad.tif,1
./20181121_depthmap_0141_0522_no_lad.tif,0.9804
./20181121_depthmap_0142_0521_no_lad.tif,0.990607843137255
./20181121_depthmap_0142_0522_no_lad.tif,0.911513725490196
./20181121_depthmap_0143_0520_no_lad.tif,0.920043137254902
./20181121_depthmap_0143_0521_no_lad.tif,0.864172549019608
./20181121_depthmap_0144_0520_no_lad.tif,0.980223529411765
./20181121_depthmap_0144_0521_no_lad.tif,0.868305882352941
./20181121_depthmap_0145_0520_no_lad.tif,0.938443137254902
./20181121_depthmap_0145_0521_no_lad.tif,0.817796078431373
./20181121_depthmap_0146_0520_no_lad.tif,0.852317647058823
./20181121_depthmap_0147_0519_no_lad.tif,0.243202745098039
./20181121_depthmap_0147_0520_no_lad.tif,0.412717647058823
./20181121_depthmap_0148_0519_no_lad.tif,0.062236862745098
./20181121_depthmap_0149_0519_no_lad.tif,0.449513725490196
./20181121_depthmap_0150_0518_no_lad.tif,0.934972549019608
./20181121_depthmap_0150_0519_no_lad.tif,0.879486274509804
./20181121_depthmap_0151_0518_no_lad.tif,0.972392156862745
./20181121_depthmap_0151_0519_no_lad.tif,0.99818431372549
./20181121_depthmap_0152_0518_no_lad.tif,0.943325490196079
./20181121_depthmap_0152_0519_no_lad.tif,0.988690196078431
./20181121_depthmap_0153_0518_no_lad.tif,0.921207843137255
./20181121_depthmap_0154_0518_no_lad.tif,1
./20181121_depthmap_0155_0517_no_lad.tif,0.986129411764706
./20181121_depthmap_0155_0518_no_lad.tif,0.997988235294118
./20181121_depthmap_0156_0517_no_lad.tif,0.976207843137255
./20181121_depthmap_0156_0518_no_lad.tif,0.887098039215686
./20181121_depthmap_0157_0516_no_lad.tif,0.014657098039216
./20181121_depthmap_0157_0517_no_lad.tif,0.478176470588235
./20181121_depthmap_0158_0516_no_lad.tif,0
./20181121_depthmap_0158_0517_no_lad.tif,0
./20181121_depthmap_0159_0516_no_lad.tif,0.034504823529412
./20181121_depthmap_0159_0517_no_lad.tif,0.041685098039216
./20181121_depthmap_0160_0516_no_lad.tif,0.006656431372549
./20181121_depthmap_0160_0517_no_lad.tif,0.015922117647059
./20181121_depthmap_0161_0515_no_lad.tif,0.041043137254902
./20181121_depthmap_0161_0516_no_lad.tif,0.001028545098039
./20181121_depthmap_0162_0515_no_lad.tif,0.036464901960784
./20181121_depthmap_0162_0516_no_lad.tif,0.019109529411765
./20181121_depthmap_0163_0515_no_lad.tif,0.3911
./20181121_depthmap_0164_0515_no_lad.tif,0.426321568627451
./20181121_depthmap_0165_0514_no_lad.tif,0.953290196078431
./20181121_depthmap_0165_0515_no_lad.tif,0.687188235294118
./20181121_depthmap_0166_0514_no_lad.tif,0.638764705882353
./20181121_depthmap_0167_0514_no_lad.tif,0.883482352941176
./20181121_depthmap_0168_0513_no_lad.tif,0.991282352941176
./20181121_depthmap_0168_0514_no_lad.tif,0.971627450980392
./20181121_depthmap_0169_0513_no_lad.tif,0.977545098039216
./20181121_depthmap_0170_0513_no_lad.tif,0.97001568627451
./20181121_depthmap_0171_0513_no_lad.tif,0.981756862745098
./20181121_depthmap_0172_0512_no_lad.tif,0.968698039215686
./20181121_depthmap_0172_0513_no_lad.tif,0.926227450980392
./20181121_depthmap_0173_0512_no_lad.tif,0.968427450980392
./20181121_depthmap_0174_0512_no_lad.tif,0.958701960784314
./20181121_depthmap_0175_0511_no_lad.tif,0.984941176470588
./20181121_depthmap_0175_0512_no_lad.tif,0.868286274509804
./20181121_depthmap_0176_0511_no_lad.tif,0.9418
./20181121_depthmap_0177_0511_no_lad.tif,0.987250980392157
./20181121_depthmap_0178_0510_no_lad.tif,0.978247058823529
./20181121_depthmap_0178_0511_no_lad.tif,0.90083137254902
./20181121_depthmap_0179_0510_no_lad.tif,0.958490196078431
./20181121_depthmap_0180_0510_no_lad.tif,0.985462745098039
./20181121_depthmap_0181_0510_no_lad.tif,0.990819607843137
./20181121_depthmap_0182_0509_no_lad.tif,0.974266666666667
./20181121_depthmap_0182_0510_no_lad.tif,0.789945098039216
./20181121_depthmap_0183_0509_no_lad.tif,0.980611764705882
./20181121_depthmap_0184_0509_no_lad.tif,0.985211764705882
./20181121_depthmap_0185_0508_no_lad.tif,0.963525490196079
./20181121_depthmap_0185_0509_no_lad.tif,0.959764705882353
./20181121_depthmap_0186_0508_no_lad.tif,0.975682352941176
./20181121_depthmap_0187_0508_no_lad.tif,0.9948
./20181121_depthmap_0188_0507_no_lad.tif,0.963247058823529
./20181121_depthmap_0188_0508_no_lad.tif,0.954705882352941
./20181121_depthmap_0189_0507_no_lad.tif,0.9438
./20181121_depthmap_0190_0507_no_lad.tif,0.985737254901961
./20181121_depthmap_0191_0507_no_lad.tif,0.967862745098039
./20181121_depthmap_0192_0506_no_lad.tif,0.976635294117647
./20181121_depthmap_0192_0507_no_lad.tif,0.711941176470588
./20181121_depthmap_0193_0506_no_lad.tif,0.97401568627451
./20181121_depthmap_0193_0507_no_lad.tif,0.782466666666667
./20181121_depthmap_0194_0506_no_lad.tif,0.989949019607843
./20181121_depthmap_0195_0505_no_lad.tif,0.970705882352941
./20181121_depthmap_0195_0506_no_lad.tif,0.955207843137255
./20181121_depthmap_0196_0505_no_lad.tif,0.962796078431373
./20181121_depthmap_0196_0506_no_lad.tif,0.410290196078431
./20181121_depthmap_0197_0505_no_lad.tif,0.99161568627451
./20181121_depthmap_0198_0504_no_lad.tif,0.974576470588235
./20181121_depthmap_0198_0505_no_lad.tif,0.983427450980392
./20181121_depthmap_0199_0504_no_lad.tif,0.98121568627451
./20181121_depthmap_0199_0505_no_lad.tif,0.585686274509804
./20181121_depthmap_0200_0504_no_lad.tif,0.995596078431372
./20181121_depthmap_0201_0504_no_lad.tif,0.992254901960784
./20181121_depthmap_0202_0503_no_lad.tif,0.993305882352941
./20181121_depthmap_0202_0504_no_lad.tif,0.938078431372549
./20181121_depthmap_0203_0503_no_lad.tif,0.988490196078431
./20181121_depthmap_0203_0504_no_lad.tif,0.7166
./20181121_depthmap_0204_0503_no_lad.tif,0.970172549019608
./20181121_depthmap_0205_0502_no_lad.tif,0.980070588235294
./20181121_depthmap_0205_0503_no_lad.tif,0.942509803921569
./20181121_depthmap_0206_0502_no_lad.tif,0.964235294117647
./20181121_depthmap_0207_0502_no_lad.tif,0.987074509803922
./20181121_depthmap_0208_0501_no_lad.tif,0.966082352941177
./20181121_depthmap_0208_0502_no_lad.tif,0.940964705882353
./20181121_depthmap_0209_0501_no_lad.tif,0.989074509803922
./20181121_depthmap_0210_0501_no_lad.tif,0.961149019607843
./20181121_depthmap_0211_0500_no_lad.tif,0.96778431372549
./20181121_depthmap_0211_0501_no_lad.tif,0.957556862745098
./20181121_depthmap_0212_0500_no_lad.tif,0.992643137254902
./20181121_depthmap_0212_0501_no_lad.tif,0.6522
./20181121_depthmap_0213_0500_no_lad.tif,0.992411764705882
./20181121_depthmap_0214_0500_no_lad.tif,0.995576470588235
./20181121_depthmap_0215_0499_no_lad.tif,0.99116862745098
./20181121_depthmap_0215_0500_no_lad.tif,0.912756862745098
./20181121_depthmap_0216_0499_no_lad.tif,0.962992156862745
./20181121_depthmap_0216_0500_no_lad.tif,0.528686274509804
./20181121_depthmap_0217_0499_no_lad.tif,0.99443137254902
./20181121_depthmap_0218_0498_no_lad.tif,0.921443137254902
./20181121_depthmap_0218_0499_no_lad.tif,0.904305882352941
./20181121_depthmap_0219_0498_no_lad.tif,0.989325490196078
./20181121_depthmap_0219_0499_no_lad.tif,0.616678431372549
./20181121_depthmap_0220_0498_no_lad.tif,0.933686274509804
./20181121_depthmap_0221_0498_no_lad.tif,0.879137254901961
./20181121_depthmap_0222_0497_no_lad.tif,0.551454901960784
./20181121_depthmap_0222_0498_no_lad.tif,0.719745098039216
./20181121_depthmap_0223_0497_no_lad.tif,0.453239215686275
./20181121_depthmap_0223_0498_no_lad.tif,0.817172549019608
./20181121_depthmap_0224_0497_no_lad.tif,0.695588235294118
./20181121_depthmap_0225_0496_no_lad.tif,0.745929411764706
./20181121_depthmap_0225_0497_no_lad.tif,0.736396078431373
./20181121_depthmap_0226_0496_no_lad.tif,0.664556862745098
./20181121_depthmap_0226_0497_no_lad.tif,0.666874509803922
./20181121_depthmap_0227_0496_no_lad.tif,0.166721568627451
./20181121_depthmap_0228_0495_no_lad.tif,0.994196078431373
./20181121_depthmap_0228_0496_no_lad.tif,0.496650980392157
./20181121_depthmap_0229_0495_no_lad.tif,0.984282352941176
./20181121_depthmap_0229_0496_no_lad.tif,0.47716862745098
./20181121_depthmap_0230_0495_no_lad.tif,0.968580392156863
./20181121_depthmap_0231_0494_no_lad.tif,0.988411764705882
./20181121_depthmap_0231_0495_no_lad.tif,0.980905882352941
./20181121_depthmap_0232_0494_no_lad.tif,0.939976470588235
./20181121_depthmap_0232_0495_no_lad.tif,0.33753137254902
./20181121_depthmap_0233_0494_no_lad.tif,0.878070588235294
./20181121_depthmap_0233_0495_no_lad.tif,0.865047058823529
./20181121_depthmap_0234_0494_no_lad.tif,0.964309803921569
./20181121_depthmap_0235_0493_no_lad.tif,0.864988235294118
./20181121_depthmap_0235_0494_no_lad.tif,0.802125490196078
./20181121_depthmap_0236_0493_no_lad.tif,0.97356862745098
./20181121_depthmap_0236_0494_no_lad.tif,0.894109803921569
./20181121_depthmap_0237_0493_no_lad.tif,0.95998431372549
./20181121_depthmap_0238_0492_no_lad.tif,0.755435294117647
./20181121_depthmap_0238_0493_no_lad.tif,0.898694117647059
./20181121_depthmap_0239_0492_no_lad.tif,0.905392156862745
./20181121_depthmap_0239_0493_no_lad.tif,0.621466666666667
./20181121_depthmap_0240_0492_no_lad.tif,0.954764705882353
./20181121_depthmap_0241_0491_no_lad.tif,0.678062745098039
./20181121_depthmap_0241_0492_no_lad.tif,0.896196078431372
./20181121_depthmap_0242_0491_no_lad.tif,0.944670588235294
./20181121_depthmap_0242_0492_no_lad.tif,0.749674509803922
./20181121_depthmap_0243_0491_no_lad.tif,0.978247058823529
./20181121_depthmap_0243_0492_no_lad.tif,0.995901960784314
./20181121_depthmap_0244_0491_no_lad.tif,0.951988235294118
./20181121_depthmap_0245_0490_no_lad.tif,0.878301960784314
./20181121_depthmap_0245_0491_no_lad.tif,0.650643137254902
./20181121_depthmap_0246_0490_no_lad.tif,0.989113725490196
./20181121_depthmap_0246_0491_no_lad.tif,0.97563137254902
./20181121_depthmap_0247_0490_no_lad.tif,0.967396078431372
./20181121_depthmap_0248_0489_no_lad.tif,0.918478431372549
./20181121_depthmap_0248_0490_no_lad.tif,0.976556862745098
./20181121_depthmap_0249_0489_no_lad.tif,0.895760784313726
./20181121_depthmap_0249_0490_no_lad.tif,0.715094117647059
./20181121_depthmap_0250_0489_no_lad.tif,0.990898039215686
./20181121_depthmap_0250_0490_no_lad.tif,0.948992156862745
./20181121_depthmap_0251_0489_no_lad.tif,0.961282352941177
./20181121_depthmap_0252_0488_no_lad.tif,0.955427450980392
./20181121_depthmap_0252_0489_no_lad.tif,0.777776470588235
./20181121_depthmap_0253_0488_no_lad.tif,0.994043137254902
./20181121_depthmap_0253_0489_no_lad.tif,0.989607843137255
./20181121_depthmap_0254_0488_no_lad.tif,0.982301960784314
./20181121_depthmap_0255_0487_no_lad.tif,0.87795294117647
./20181121_depthmap_0255_0488_no_lad.tif,0.658776470588235
./20181121_depthmap_0256_0487_no_lad.tif,0.982027450980392
./20181121_depthmap_0256_0488_no_lad.tif,0.993866666666667
./20181121_depthmap_0257_0487_no_lad.tif,0.995188235294118
./20181121_depthmap_0257_0488_no_lad.tif,0.969611764705882
./20181121_depthmap_0258_0487_no_lad.tif,0.887792156862745
./20181121_depthmap_0259_0486_no_lad.tif,0.982007843137255
./20181121_depthmap_0259_0487_no_lad.tif,0.993011764705882
./20181121_depthmap_0260_0486_no_lad.tif,0.932909803921569
./20181121_depthmap_0260_0487_no_lad.tif,0.847780392156863
./20181121_depthmap_0261_0486_no_lad.tif,0.943333333333333
./20181121_depthmap_0262_0486_no_lad.tif,0.83496862745098
./20181121_depthmap_0263_0485_no_lad.tif,0.947349019607843
./20181121_depthmap_0263_0486_no_lad.tif,0.934792156862745
./20181121_depthmap_0264_0485_no_lad.tif,0.953250980392157
./20181121_depthmap_0265_0485_no_lad.tif,0.763239215686274
./20181121_depthmap_0266_0484_no_lad.tif,0.984094117647059
./20181121_depthmap_0266_0485_no_lad.tif,0.97603137254902
./20181121_depthmap_0267_0484_no_lad.tif,0.975937254901961
./20181121_depthmap_0267_0485_no_lad.tif,0.995439215686274
./20181121_depthmap_0268_0484_no_lad.tif,0.911545098039216
./20181121_depthmap_0269_0483_no_lad.tif,0.974105882352941
./20181121_depthmap_0269_0484_no_lad.tif,0.980650980392157
